anio,peaje,lat,lon,dia,ene,feb,mar,abr,may,jun,jul,ago,sep,oct,nov,dic
2020,remanso,-25.18766591723001,-57.542548860911516,27,16082,16253,6547,8174,11138,10142,13064,15150,7210,14439,15495,8353
2020,remanso,-25.18766591723001,-57.542548860911516,28,16013,18055,4303,7721,11490,6348,13146,16754,14834,14840,13166,15603
2020,remanso,-25.18766591723001,-57.542548860911516,29,15695,15741,2397,7840,12329,12262,13871,12749,10929,14502,8892,15677
2020,remanso,-25.18766591723001,-57.542548860911516,30,14612,0,8590,8572,9084,12551,13641,6748,14564,15973,12148,16669
2020,remanso,-25.18766591723001,-57.542548860911516,31,17814,0,9273,0,4756,0,14677,14627,0,13344,0,9967
2021,remanso,-25.18766591723001,-57.542548860911516,1,5698,12652,11449,4908,8561,15040,15487,9405,16778,19322,16620,18546
2021,remanso,-25.18766591723001,-57.542548860911516,2,8976,11761,15099,2741,8276,15463,16547,15022,16779,16951,17427,18539
2021,remanso,-25.18766591723001,-57.542548860911516,3,8934,13261,14396,6961,14174,14894,14276,15567,17986,12883,17558,19868
2021,remanso,-25.18766591723001,-57.542548860911516,4,14054,13743,13749,5458,14405,16024,10121,14792,18036,15807,17769,17089
2021,remanso,-25.18766591723001,-57.542548860911516,5,13991,15792,15228,14405,13061,13657,15309,15107,11757,17455,19026,10877
2021,remanso,-25.18766591723001,-57.542548860911516,6,14470,12790,13248,13363,11689,7458,15181,16650,18752,17230,16423,17332
2021,remanso,-25.18766591723001,-57.542548860911516,7,13536,9116,8918,14324,14626,13957,15714,14736,18693,17430,10484,18670
2021,remanso,-25.18766591723001,-57.542548860911516,8,14793,14525,14495,14190,12306,13907,15556,9851,16954,18993,16357,10309
2021,remanso,-25.18766591723001,-57.542548860911516,9,11470,13613,14872,14961,8306,13833,16514,15126,18609,13712,17093,18116
2021,remanso,-25.18766591723001,-57.542548860911516,10,8090,14343,14385,12662,14039,13507,13358,14692,20685,8740,16370,18690
2021,remanso,-25.18766591723001,-57.542548860911516,11,14481,13834,14263,7103,12134,15778,9918,14914,16225,16289,16956,16674
2021,remanso,-25.18766591723001,-57.542548860911516,12,14115,15401,15535,13441,14174,11919,15142,14995,10317,17326,18929,9620
2021,remanso,-25.18766591723001,-57.542548860911516,13,14329,13059,13405,13873,16520,8525,14716,16616,16264,17363,17003,15593
2021,remanso,-25.18766591723001,-57.542548860911516,14,14686,8810,8749,14240,12057,15004,15161,14180,14688,16300,9279,17565
2021,remanso,-25.18766591723001,-57.542548860911516,15,15712,14168,14461,13594,8673,15316,13117,9562,16337,14980,16665,18574
2021,remanso,-25.18766591723001,-57.542548860911516,16,12619,14586,14571,14086,8732,14743,16480,15297,16788,16129,16698,19823
2021,remanso,-25.18766591723001,-57.542548860911516,17,6361,14370,11877,11796,14979,14708,13513,15176,18214,9795,15729,20862
2021,remanso,-25.18766591723001,-57.542548860911516,18,13940,14778,13859,7412,15041,15722,8877,15835,16545,16569,15115,19352
2021,remanso,-25.18766591723001,-57.542548860911516,19,14482,15492,14492,13959,14619,12059,14992,15933,10339,17175,18345,13447
2021,remanso,-25.18766591723001,-57.542548860911516,20,14811,13074,14351,14573,14654,7539,15012,16989,16552,17704,17473,19104
2021,remanso,-25.18766591723001,-57.542548860911516,21,14397,8885,6838,14342,15244,12907,15011,14301,16173,18072,10828,20195
2021,remanso,-25.18766591723001,-57.542548860911516,22,14769,14485,12408,13635,12203,14039,14970,9422,16542,19908,16824,20132
2021,remanso,-25.18766591723001,-57.542548860911516,23,11995,14554,13469,13968,7693,14766,16359,15899,16591,17003,17402,20779
2021,remanso,-25.18766591723001,-57.542548860911516,24,8051,14552,13551,7946,13922,14544,13550,16963,18939,10997,17399,12733
2021,remanso,-25.18766591723001,-57.542548860911516,25,13784,13463,14579,5836,14322,15800,9405,16407,16260,16678,16945,6724
2021,remanso,-25.18766591723001,-57.542548860911516,26,13808,16217,17976,13303,14029,12902,14980,16423,10636,17552,19015,10415
2021,remanso,-25.18766591723001,-57.542548860911516,27,13517,14187,8740,14041,14747,6335,14387,17465,13794,17465,17828,17966
2021,remanso,-25.18766591723001,-57.542548860911516,28,13972,8895,3391,13755,15945,14063,15312,15654,16268,17850,10212,18596
2021,remanso,-25.18766591723001,-57.542548860911516,29,15218,0,11758,14464,12998,14635,15333,10259,16701,19369,16803,20035
2021,remanso,-25.18766591723001,-57.542548860911516,30,12561,0,12565,16329,8509,15025,16003,16573,17717,17522,18122,19899
2021,remanso,-25.18766591723001,-57.542548860911516,31,6668,0,11836,0,14461,0,13833,17186,0,10574,0,11624
2018,iruna,-26.10918564503574,-55.15653474390978,1,3525,2283,2687,3050,1527,2397,1752,2368,1902,2259,2045,2291
2018,iruna,-26.10918564503574,-55.15653474390978,2,3544,2748,2855,3038,2769,1899,2436,2428,1563,1954,2785,1869
2018,iruna,-26.10918564503574,-55.15653474390978,3,3288,2638,2389,552,626,1614,2421,2665,1987,2136,2030,2516
2018,iruna,-26.10918564503574,-55.15653474390978,4,3315,2481,1682,2801,3102,2325,2405,2042,2416,2554,1643,2484
2018,iruna,-26.10918564503574,-55.15653474390978,5,3544,2532,2705,2862,2447,2238,2446,2002,2570,2691,2498,2462
2018,iruna,-26.10918564503574,-55.15653474390978,6,3012,2515,2794,3115,1757,2465,2533,2440,2692,2140,2359,2541
2018,iruna,-26.10918564503574,-55.15653474390978,7,2360,3301,2941,2593,2853,2597,2207,2469,2826,1797,2327,3062
2018,iruna,-26.10918564503574,-55.15653474390978,8,3160,3250,2845,2003,2727,2688,1648,2307,2331,2189,2533,2275
2018,iruna,-26.10918564503574,-55.15653474390978,9,3102,3848,3003,2872,2736,2219,2228,2448,2048,2214,2517,2624
2018,iruna,-26.10918564503574,-55.15653474390978,10,2969,3242,2415,2899,2823,1681,2349,2861,2530,2164,2006,2594
2018,iruna,-26.10918564503574,-55.15653474390978,11,2996,2779,2065,2877,3211,1946,2561,2176,2346,2477,1913,2465
2018,iruna,-26.10918564503574,-55.15653474390978,12,3248,3654,2542,2896,3036,2176,2520,1950,2406,2507,2232,2641
2018,iruna,-26.10918564503574,-55.15653474390978,13,2629,3508,2630,2897,2785,2384,2886,2532,2292,1745,2210,2640
2018,iruna,-26.10918564503574,-55.15653474390978,14,1703,2958,2591,2277,1957,2520,2508,2539,2567,1683,2015,2887
2018,iruna,-26.10918564503574,-55.15653474390978,15,2669,3070,2572,2001,2196,2623,2191,1712,2170,2379,2571,2396
2018,iruna,-26.10918564503574,-55.15653474390978,16,2735,3223,2946,2659,2822,2149,2787,2581,1612,2338,2693,1789
2018,iruna,-26.10918564503574,-55.15653474390978,17,2950,2831,2357,2532,2753,1785,2761,2759,2092,2311,2166,2563
2018,iruna,-26.10918564503574,-55.15653474390978,18,2944,2128,1974,2564,2754,300,2671,2269,2356,2078,1547,2697
2018,iruna,-26.10918564503574,-55.15653474390978,19,3256,2620,2823,2698,1888,2424,2805,1952,2173,2644,2326,2764
2018,iruna,-26.10918564503574,-55.15653474390978,20,2736,2787,2595,2807,1583,2422,3019,2176,2123,2266,2405,2929
2018,iruna,-26.10918564503574,-55.15653474390978,21,2224,2913,2780,2183,2665,2437,2220,1852,2912,2136,2433,3213
2018,iruna,-26.10918564503574,-55.15653474390978,22,2539,3027,3099,2080,2636,2451,2066,2155,2136,2490,2471,3012
2018,iruna,-26.10918564503574,-55.15653474390978,23,2892,3405,3178,2782,2501,1908,2499,2602,1929,2240,2570,2571
2018,iruna,-26.10918564503574,-55.15653474390978,24,2728,3027,2455,2714,2551,1528,2475,2672,2217,2034,2046,1774
2018,iruna,-26.10918564503574,-55.15653474390978,25,2471,2134,1608,2640,2622,2189,2568,2140,2024,2198,1889,2143
2018,iruna,-26.10918564503574,-55.15653474390978,26,2779,2611,3166,2712,1948,2140,2566,2141,2104,2175,2504,2981
2018,iruna,-26.10918564503574,-55.15653474390978,27,2373,2743,3123,2935,1645,2336,2916,2501,2158,1936,2454,2717
2018,iruna,-26.10918564503574,-55.15653474390978,28,2073,2703,3477,2454,2287,2444,2266,2656,2829,1909,2384,3061
2018,iruna,-26.10918564503574,-55.15653474390978,29,2184,0,2731,2005,2483,2608,2084,2488,2153,2513,2497,3250
2018,iruna,-26.10918564503574,-55.15653474390978,30,2126,0,1717,2707,2443,2032,2470,2591,1841,2315,2666,2870
2018,iruna,-26.10918564503574,-55.15653474390978,31,2112,0,2115,0,2543,0,2347,2621,0,1981,0,2068
2019,iruna,-26.10918564503574,-55.15653474390978,1,2908,3067,2801,2290,875,1608,1993,2083,1189,2357,2407,1452
2019,iruna,-26.10918564503574,-55.15653474390978,2,3475,2466,2590,2125,2207,1197,1867,2172,2055,2267,1945,2428
2019,iruna,-26.10918564503574,-55.15653474390978,3,3092,2049,1837,416,2651,2127,2002,1648,1804,2247,1515,2395
2019,iruna,-26.10918564503574,-55.15653474390978,4,3067,2694,2324,2357,2201,2223,2016,1295,1964,2439,2193,2249
2019,iruna,-26.10918564503574,-55.15653474390978,5,2895,2484,2513,2298,1476,2069,2296,2171,1992,1664,1980,2532
2019,iruna,-26.10918564503574,-55.15653474390978,6,2301,2486,2207,1718,2246,1034,1767,2059,2456,1198,1972,2918
2019,iruna,-26.10918564503574,-55.15653474390978,7,2960,2712,2372,1514,2637,2354,1392,2024,1792,2273,2045,2557
2019,iruna,-26.10918564503574,-55.15653474390978,8,2588,3019,2223,2356,2521,1704,2088,2026,1382,2283,2440,1895
2019,iruna,-26.10918564503574,-55.15653474390978,9,2883,2627,1437,2278,2156,1288,2092,2309,2121,2275,1698,2222
2019,iruna,-26.10918564503574,-55.15653474390978,10,3162,1825,1303,2101,2041,2069,2144,1516,2126,2485,1347,2310
2019,iruna,-26.10918564503574,-55.15653474390978,11,3412,2522,2233,2541,1501,2280,2065,1242,2361,2658,2246,2417
2019,iruna,-26.10918564503574,-55.15653474390978,12,2750,2354,2046,2732,1342,2129,2402,2005,2382,1982,2143,2407
2019,iruna,-26.10918564503574,-55.15653474390978,13,2326,2507,1977,2054,2123,2258,1972,2056,2812,1661,2039,2518
2019,iruna,-26.10918564503574,-55.15653474390978,14,3078,2469,2138,1499,1533,2247,1243,2234,2136,2084,2116,1928
2019,iruna,-26.10918564503574,-55.15653474390978,15,3000,2726,2568,2474,1468,1994,1917,1482,1553,2060,2605,1480
2019,iruna,-26.10918564503574,-55.15653474390978,16,2979,2485,1869,2694,2141,1193,2065,2220,2527,2188,1866,1812
2019,iruna,-26.10918564503574,-55.15653474390978,17,3241,2080,1338,2949,2284,1808,2039,1594,2355,2323,1643,2246
2019,iruna,-26.10918564503574,-55.15653474390978,18,3267,2718,2062,2360,1749,2156,2122,1270,2426,2376,2328,2579
2019,iruna,-26.10918564503574,-55.15653474390978,19,2877,2596,2385,1472,1421,2261,1977,2115,2487,1684,2248,2591
2019,iruna,-26.10918564503574,-55.15653474390978,20,2409,2493,2533,1869,2201,2228,1693,1965,2644,1603,2172,2849
2019,iruna,-26.10918564503574,-55.15653474390978,21,2870,2642,2511,2469,1961,2164,1325,2089,1942,1965,2183,2386
2019,iruna,-26.10918564503574,-55.15653474390978,22,2705,2887,2404,2294,1749,1622,2077,1979,1615,2254,2280,1887
2019,iruna,-26.10918564503574,-55.15653474390978,23,2642,2104,1810,2278,1907,1093,2307,2186,2340,2077,1759,2902
2019,iruna,-26.10918564503574,-55.15653474390978,24,2787,1782,1791,2221,1968,1877,2303,1574,2438,2495,1391,2113
2019,iruna,-26.10918564503574,-55.15653474390978,25,2901,2261,2203,2071,1700,1964,2268,1463,2537,2421,2194,1924
2019,iruna,-26.10918564503574,-55.15653474390978,26,2541,2256,2316,2219,1286,1854,2152,2030,2517,1783,1858,2591
2019,iruna,-26.10918564503574,-55.15653474390978,27,2210,2531,2474,1495,1840,2118,1645,1834,2831,1620,1956,2792
2019,iruna,-26.10918564503574,-55.15653474390978,28,2748,2471,2498,1143,1747,2095,1360,2225,2142,2297,2413,2571
2019,iruna,-26.10918564503574,-55.15653474390978,29,2552,0,2658,2166,1914,1716,2198,2044,1795,2239,2518,2135
2019,iruna,-26.10918564503574,-55.15653474390978,30,2620,0,2198,2285,1912,1339,2029,2359,2455,2076,1913,2792
2019,iruna,-26.10918564503574,-55.15653474390978,31,2820,0,1728,0,2019,0,2100,1565,0,2097,0,2418
2020,iruna,-26.10918564503574,-55.15653474390978,1,2335,2498,1475,644,331,1606,1867,1169,2126,1987,1493,1920
2020,iruna,-26.10918564503574,-55.15653474390978,2,3208,2014,2201,630,342,1545,1817,618,2100,2298,2468,1988
2020,iruna,-26.10918564503574,-55.15653474390978,3,2729,2751,2083,690,254,1604,2006,1644,1990,1827,2321,1863
2020,iruna,-26.10918564503574,-55.15653474390978,4,2183,2634,2343,257,1331,1328,1529,1732,2356,1085,2062,2082
2020,iruna,-26.10918564503574,-55.15653474390978,5,2400,2806,2432,68,1347,1116,802,1794,1476,2118,2184,1608
2020,iruna,-26.10918564503574,-55.15653474390978,6,2877,2713,2791,203,1359,900,1699,1772,941,2179,2383,1286
2020,iruna,-26.10918564503574,-55.15653474390978,7,2671,3135,2239,231,1462,525,1657,1993,2155,2201,1857,2316
2020,iruna,-26.10918564503574,-55.15653474390978,8,2656,2968,1888,146,1460,1716,1540,1347,2163,2041,1449,999
2020,iruna,-26.10918564503574,-55.15653474390978,9,2772,2229,2226,60,959,1536,1903,659,2259,2332,1758,2261
2020,iruna,-26.10918564503574,-55.15653474390978,10,3065,2778,2198,34,421,1621,2059,1737,2196,1822,1971,2330
2020,iruna,-26.10918564503574,-55.15653474390978,11,2117,2550,2115,81,1327,2010,1414,1842,2455,1324,2147,2355
2020,iruna,-26.10918564503574,-55.15653474390978,12,1817,2721,2196,75,1317,1403,801,1417,1726,2471,2246,1821
2020,iruna,-26.10918564503574,-55.15653474390978,13,2719,2646,2209,672,1488,1067,1595,1613,993,2174,2357,1364
2020,iruna,-26.10918564503574,-55.15653474390978,14,2792,2601,1539,904,854,721,2198,1707,2034,2089,1662,1987
2020,iruna,-26.10918564503574,-55.15653474390978,15,2771,2264,1245,811,317,1863,2220,856,2143,2203,1186,2109
2020,iruna,-26.10918564503574,-55.15653474390978,16,2499,1671,1722,854,517,1842,2245,468,1965,2586,1948,1887
2020,iruna,-26.10918564503574,-55.15653474390978,17,2769,2489,1657,847,384,1818,2320,1922,1904,1728,1890,1985
2020,iruna,-26.10918564503574,-55.15653474390978,18,2413,2397,1453,462,1477,1911,1585,1651,2262,1318,1887,2359
2020,iruna,-26.10918564503574,-55.15653474390978,19,1992,2282,1316,201,1476,2077,961,1637,1525,2326,2031,1706
2020,iruna,-26.10918564503574,-55.15653474390978,20,2621,2506,1606,948,1602,1536,1956,1880,896,2238,2313,963
2020,iruna,-26.10918564503574,-55.15653474390978,21,2315,2708,781,972,1583,699,2150,1807,2051,2092,1620,2267
2020,iruna,-26.10918564503574,-55.15653474390978,22,2240,2218,209,1018,1245,2069,2021,1154,1878,2059,1444,2388
2020,iruna,-26.10918564503574,-55.15653474390978,23,2732,1708,567,1026,885,2025,2033,442,2020,2524,2061,2670
2020,iruna,-26.10918564503574,-55.15653474390978,24,3218,2377,600,1114,488,1977,2247,1809,2189,1513,1921,1946
2020,iruna,-26.10918564503574,-55.15653474390978,25,2883,2103,512,557,1633,1744,1521,1833,2293,1284,1944,556
2020,iruna,-26.10918564503574,-55.15653474390978,26,2338,2038,515,242,1583,1891,934,1858,1566,1722,1852,1300
2020,iruna,-26.10918564503574,-55.15653474390978,27,2672,2289,549,1042,1698,1376,2098,2003,864,2108,2204,1559
2020,iruna,-26.10918564503574,-55.15653474390978,28,2814,2268,351,1014,1709,849,1858,2175,2019,2208,1718,1910
2020,iruna,-26.10918564503574,-55.15653474390978,29,2586,2013,260,1066,1966,1715,2078,1563,1343,2390,1258,1969
2020,iruna,-26.10918564503574,-55.15653474390978,30,2505,0,980,1028,1227,1643,1520,647,1977,2684,1801,2219
2020,iruna,-26.10918564503574,-55.15653474390978,31,3094,0,1154,0,671,0,1753,2096,0,2077,0,2125
2021,iruna,-26.10918564503574,-55.15653474390978,1,842,1673,2078,290,1143,1763,2606,1247,2067,2114,2106,2165
2021,iruna,-26.10918564503574,-55.15653474390978,2,1530,1392,2080,256,1378,1807,2494,1545,2173,1383,2081,2217
2021,iruna,-26.10918564503574,-55.15653474390978,3,2294,1567,2351,397,2244,1689,1821,1539,2444,656,1982,2394
2021,iruna,-26.10918564503574,-55.15653474390978,4,2105,1972,2546,749,2168,2016,1420,1302,1691,2019,2013,2109
2021,iruna,-26.10918564503574,-55.15653474390978,5,1623,2426,2744,2387,2216,1596,2392,1559,1019,2418,2276,1724
2021,iruna,-26.10918564503574,-55.15653474390978,6,1950,1820,2516,2254,1954,925,2434,1808,2303,1880,1437,2165
2021,iruna,-26.10918564503574,-55.15653474390978,7,1956,1529,1721,2133,2531,1966,2467,1269,2255,2100,1218,2342
2021,iruna,-26.10918564503574,-55.15653474390978,8,2192,2168,2262,2143,1631,1854,2614,1093,2487,2247,2045,987
2021,iruna,-26.10918564503574,-55.15653474390978,9,1664,2191,2100,2408,1054,2164,2372,1459,2091,1541,2172,2265
2021,iruna,-26.10918564503574,-55.15653474390978,10,1432,2003,2343,1791,2207,2175,1948,1840,2641,1222,2463,2406
2021,iruna,-26.10918564503574,-55.15653474390978,11,2042,2055,2197,1340,2183,2420,1495,1538,1967,2103,2302,1736
2021,iruna,-26.10918564503574,-55.15653474390978,12,1868,2266,2637,1970,2411,1612,2322,1762,1402,2290,2528,1131
2021,iruna,-26.10918564503574,-55.15653474390978,13,1691,1646,1857,1965,2593,1372,2191,1721,1989,1989,1999,1958
2021,iruna,-26.10918564503574,-55.15653474390978,14,1826,1301,1363,2337,2186,2194,2137,1371,1683,1829,1490,1991
2021,iruna,-26.10918564503574,-55.15653474390978,15,2160,1818,2107,2026,1135,2078,1872,1390,2239,1842,2174,2443
2021,iruna,-26.10918564503574,-55.15653474390978,16,1536,1901,2159,2265,1791,1927,2496,1287,1918,1614,1864,2151
2021,iruna,-26.10918564503574,-55.15653474390978,17,1065,2170,2040,1722,2374,1951,1886,1578,2424,1264,1915,2440
2021,iruna,-26.10918564503574,-55.15653474390978,18,2024,1999,2249,1222,2105,2302,1374,2445,1908,2319,1817,2152
2021,iruna,-26.10918564503574,-55.15653474390978,19,1990,2558,2143,2254,2096,1358,2214,2616,1220,2162,2273,1785
2021,iruna,-26.10918564503574,-55.15653474390978,20,1849,2010,1738,2140,2256,1180,2128,2504,2116,1920,1837,2117
2021,iruna,-26.10918564503574,-55.15653474390978,21,1883,1676,1179,2020,2122,1803,2167,1675,2075,2127,1566,2433
2021,iruna,-26.10918564503574,-55.15653474390978,22,2117,2267,1740,2179,2656,1790,2282,1176,1946,2581,2223,2623
2021,iruna,-26.10918564503574,-55.15653474390978,23,1494,2234,1885,2261,980,2193,2565,2138,2100,1294,1973,2853
2021,iruna,-26.10918564503574,-55.15653474390978,24,1223,2059,1995,1501,1637,1896,1886,1916,2425,966,2124,1874
2021,iruna,-26.10918564503574,-55.15653474390978,25,1777,2097,2139,1078,2045,2242,1415,1595,2028,2206,2086,651
2021,iruna,-26.10918564503574,-55.15653474390978,26,1744,2414,2875,2207,2149,1731,2176,1944,1237,2213,2430,1940
2021,iruna,-26.10918564503574,-55.15653474390978,27,1488,2153,1030,2101,2287,900,1755,2435,1703,2266,1735,2091
2021,iruna,-26.10918564503574,-55.15653474390978,28,1677,1508,399,2166,2079,1910,1869,1751,1831,2064,1257,2243
2021,iruna,-26.10918564503574,-55.15653474390978,29,2019,0,1242,2091,1325,2522,1999,1218,1899,2529,2178,2144
2021,iruna,-26.10918564503574,-55.15653474390978,30,1482,0,1443,2518,1105,2564,2360,1955,2327,1737,2203,2719
2021,iruna,-26.10918564503574,-55.15653474390978,31,840,0,1418,0,1809,0,1460,2105,0,1489,0,2542
2018,trinidad,-27.138621086907026,-55.74042679584086,1,6814,5546,6165,6022,3408,5769,3536,5131,4446,5173,4696,5353
2018,trinidad,-27.138621086907026,-55.74042679584086,2,6540,6489,6686,6437,5565,4998,4624,5352,3090,4647,6269,3917
2018,trinidad,-27.138621086907026,-55.74042679584086,3,6801,6236,5807,576,521,3865,5188,5952,4392,4736,4623,5420
2018,trinidad,-27.138621086907026,-55.74042679584086,4,6936,5935,4676,5642,5872,4589,4934,4583,4895,5127,3711,5578
2018,trinidad,-27.138621086907026,-55.74042679584086,5,7312,5850,5903,5851,5469,4859,5185,3871,5027,5949,4780,5605
2018,trinidad,-27.138621086907026,-55.74042679584086,6,6689,5928,5863,6354,3499,5174,5458,4975,5138,4712,5048,6147
2018,trinidad,-27.138621086907026,-55.74042679584086,7,5964,6213,6208,6060,5165,5265,4792,4805,5633,3696,5182,6492
2018,trinidad,-27.138621086907026,-55.74042679584086,8,6298,6471,6568,4368,5606,5815,3806,4762,5067,4565,5505,5118
2018,trinidad,-27.138621086907026,-55.74042679584086,9,6137,7322,6531,5319,5962,4997,5035,4946,4029,4492,6176,4858
2018,trinidad,-27.138621086907026,-55.74042679584086,10,6109,6817,5727,5524,5568,3585,5029,5424,4964,5474,4663,5208
2018,trinidad,-27.138621086907026,-55.74042679584086,11,6148,6120,5030,5967,6020,3592,5510,4575,4823,5184,4046,5963
2018,trinidad,-27.138621086907026,-55.74042679584086,12,7843,6912,5824,6134,5638,4595,5832,4281,4795,5520,4872,5605
2018,trinidad,-27.138621086907026,-55.74042679584086,13,5771,6779,5645,6367,4915,4844,6068,4867,4689,4506,4659,5714
2018,trinidad,-27.138621086907026,-55.74042679584086,14,5085,6799,5679,5394,4132,4807,5956,4986,5446,3691,4688,6595
2018,trinidad,-27.138621086907026,-55.74042679584086,15,5756,6792,5599,4373,4664,5414,4255,3425,4805,5123,5281,5458
2018,trinidad,-27.138621086907026,-55.74042679584086,16,5814,7173,6749,5461,5240,4648,5403,5227,3733,5344,6192,4444
